@RELATION "Short sentence similarity"

@ATTRIBUTE similar {yes, no}
@ATTRIBUTE diff_Tag_CC NUMERIC
@ATTRIBUTE diff_Tag_DT NUMERIC
@ATTRIBUTE diff_Tag_EX NUMERIC
@ATTRIBUTE diff_Tag_FW NUMERIC
@ATTRIBUTE diff_Tag_IN NUMERIC
@ATTRIBUTE diff_Tag_JJ NUMERIC
@ATTRIBUTE diff_Tag_JJR NUMERIC
@ATTRIBUTE diff_Tag_JJS NUMERIC
@ATTRIBUTE diff_Tag_LS NUMERIC
@ATTRIBUTE diff_Tag_MD NUMERIC
@ATTRIBUTE diff_Tag_NN NUMERIC
@ATTRIBUTE diff_Tag_NNS NUMERIC
@ATTRIBUTE diff_Tag_NNP NUMERIC
@ATTRIBUTE diff_Tag_NNPS NUMERIC
@ATTRIBUTE diff_Tag_PDT NUMERIC
@ATTRIBUTE diff_Tag_POS NUMERIC
@ATTRIBUTE diff_Tag_PRP NUMERIC
@ATTRIBUTE diff_Tag_PRP$ NUMERIC
@ATTRIBUTE diff_Tag_RB NUMERIC
@ATTRIBUTE diff_Tag_RBR NUMERIC
@ATTRIBUTE diff_Tag_RBS NUMERIC
@ATTRIBUTE diff_Tag_RP NUMERIC
@ATTRIBUTE diff_Tag_SYM NUMERIC
@ATTRIBUTE diff_Tag_TO NUMERIC
@ATTRIBUTE diff_Tag_UH NUMERIC
@ATTRIBUTE diff_Tag_VB NUMERIC
@ATTRIBUTE diff_Tag_VBD NUMERIC
@ATTRIBUTE diff_Tag_VBG NUMERIC
@ATTRIBUTE diff_Tag_VBN NUMERIC
@ATTRIBUTE diff_Tag_VBP NUMERIC
@ATTRIBUTE diff_Tag_VBZ NUMERIC
@ATTRIBUTE diff_Tag_WDT NUMERIC
@ATTRIBUTE diff_Tag_WRB NUMERIC
@ATTRIBUTE semSim_Tag_NN NUMERIC
@ATTRIBUTE semSim_Tag_NNS NUMERIC
@ATTRIBUTE semSim_Tag_NNP NUMERIC
@ATTRIBUTE semSim_Tag_NNPS NUMERIC
@ATTRIBUTE semSim_Tag_VB NUMERIC
@ATTRIBUTE semSim_Tag_VBD NUMERIC
@ATTRIBUTE semSim_Tag_VBG NUMERIC
@ATTRIBUTE semSim_Tag_VBN NUMERIC
@ATTRIBUTE semSim_Tag_VBP NUMERIC
@ATTRIBUTE semSim_Tag_VBZ NUMERIC
@ATTRIBUTE lexSim_Tag_CC NUMERIC
@ATTRIBUTE lexSim_Tag_DT NUMERIC
@ATTRIBUTE lexSim_Tag_EX NUMERIC
@ATTRIBUTE lexSim_Tag_FW NUMERIC
@ATTRIBUTE lexSim_Tag_IN NUMERIC
@ATTRIBUTE lexSim_Tag_JJ NUMERIC
@ATTRIBUTE lexSim_Tag_JJR NUMERIC
@ATTRIBUTE lexSim_Tag_JJS NUMERIC
@ATTRIBUTE lexSim_Tag_LS NUMERIC
@ATTRIBUTE lexSim_Tag_MD NUMERIC
@ATTRIBUTE lexSim_Tag_NN NUMERIC
@ATTRIBUTE lexSim_Tag_NNS NUMERIC
@ATTRIBUTE lexSim_Tag_NNP NUMERIC
@ATTRIBUTE lexSim_Tag_NNPS NUMERIC
@ATTRIBUTE lexSim_Tag_PDT NUMERIC
@ATTRIBUTE lexSim_Tag_POS NUMERIC
@ATTRIBUTE lexSim_Tag_PRP NUMERIC
@ATTRIBUTE lexSim_Tag_PRP$ NUMERIC
@ATTRIBUTE lexSim_Tag_RB NUMERIC
@ATTRIBUTE lexSim_Tag_RBR NUMERIC
@ATTRIBUTE lexSim_Tag_RBS NUMERIC
@ATTRIBUTE lexSim_Tag_RP NUMERIC
@ATTRIBUTE lexSim_Tag_SYM NUMERIC
@ATTRIBUTE lexSim_Tag_TO NUMERIC
@ATTRIBUTE lexSim_Tag_UH NUMERIC
@ATTRIBUTE lexSim_Tag_VB NUMERIC
@ATTRIBUTE lexSim_Tag_VBD NUMERIC
@ATTRIBUTE lexSim_Tag_VBG NUMERIC
@ATTRIBUTE lexSim_Tag_VBN NUMERIC
@ATTRIBUTE lexSim_Tag_VBP NUMERIC
@ATTRIBUTE lexSim_Tag_VBZ NUMERIC
@ATTRIBUTE lexSim_Tag_WDT NUMERIC
@ATTRIBUTE lexSim_Tag_WRB NUMERIC
@ATTRIBUTE diffNouns NUMERIC
@ATTRIBUTE semSimNouns NUMERIC
@ATTRIBUTE lexSimNouns NUMERIC
@ATTRIBUTE diffVerbs NUMERIC
@ATTRIBUTE semSimVerbs NUMERIC
@ATTRIBUTE lexSimVerbs NUMERIC
@ATTRIBUTE diff_Dep_auxpass NUMERIC
@ATTRIBUTE semSim_Dep_auxpass NUMERIC
@ATTRIBUTE lexSim_Dep_auxpass NUMERIC
@ATTRIBUTE diff_Dep_cop NUMERIC
@ATTRIBUTE semSim_Dep_cop NUMERIC
@ATTRIBUTE lexSim_Dep_cop NUMERIC
@ATTRIBUTE diff_Dep_conj NUMERIC
@ATTRIBUTE semSim_Dep_conj NUMERIC
@ATTRIBUTE lexSim_Dep_conj NUMERIC
@ATTRIBUTE diff_Dep_cc NUMERIC
@ATTRIBUTE semSim_Dep_cc NUMERIC
@ATTRIBUTE lexSim_Dep_cc NUMERIC
@ATTRIBUTE diff_Dep_nsubj NUMERIC
@ATTRIBUTE semSim_Dep_nsubj NUMERIC
@ATTRIBUTE lexSim_Dep_nsubj NUMERIC
@ATTRIBUTE diff_Dep_csubj NUMERIC
@ATTRIBUTE semSim_Dep_csubj NUMERIC
@ATTRIBUTE lexSim_Dep_csubj NUMERIC
@ATTRIBUTE diff_Dep_dobj NUMERIC
@ATTRIBUTE semSim_Dep_dobj NUMERIC
@ATTRIBUTE lexSim_Dep_dobj NUMERIC
@ATTRIBUTE diff_Dep_iobj NUMERIC
@ATTRIBUTE semSim_Dep_iobj NUMERIC
@ATTRIBUTE lexSim_Dep_iobj NUMERIC
@ATTRIBUTE diff_Dep_pobj NUMERIC
@ATTRIBUTE semSim_Dep_pobj NUMERIC
@ATTRIBUTE lexSim_Dep_pobj NUMERIC
@ATTRIBUTE diff_Dep_attr NUMERIC
@ATTRIBUTE semSim_Dep_attr NUMERIC
@ATTRIBUTE lexSim_Dep_attr NUMERIC
@ATTRIBUTE diff_Dep_ccomp NUMERIC
@ATTRIBUTE semSim_Dep_ccomp NUMERIC
@ATTRIBUTE lexSim_Dep_ccomp NUMERIC
@ATTRIBUTE diff_Dep_xcomp NUMERIC
@ATTRIBUTE semSim_Dep_xcomp NUMERIC
@ATTRIBUTE lexSim_Dep_xcomp NUMERIC
@ATTRIBUTE diff_Dep_mark NUMERIC
@ATTRIBUTE semSim_Dep_mark NUMERIC
@ATTRIBUTE lexSim_Dep_mark NUMERIC
@ATTRIBUTE diff_Dep_rel NUMERIC
@ATTRIBUTE semSim_Dep_rel NUMERIC
@ATTRIBUTE lexSim_Dep_rel NUMERIC
@ATTRIBUTE diff_Dep_acomp NUMERIC
@ATTRIBUTE semSim_Dep_acomp NUMERIC
@ATTRIBUTE lexSim_Dep_acomp NUMERIC
@ATTRIBUTE diff_Dep_agent NUMERIC
@ATTRIBUTE semSim_Dep_agent NUMERIC
@ATTRIBUTE lexSim_Dep_agent NUMERIC
@ATTRIBUTE diff_Dep_ref NUMERIC
@ATTRIBUTE semSim_Dep_ref NUMERIC
@ATTRIBUTE lexSim_Dep_ref NUMERIC
@ATTRIBUTE diff_Dep_expl NUMERIC
@ATTRIBUTE semSim_Dep_expl NUMERIC
@ATTRIBUTE lexSim_Dep_expl NUMERIC
@ATTRIBUTE diff_Dep_advcl NUMERIC
@ATTRIBUTE semSim_Dep_advcl NUMERIC
@ATTRIBUTE lexSim_Dep_advcl NUMERIC
@ATTRIBUTE diff_Dep_purpcl NUMERIC
@ATTRIBUTE semSim_Dep_purpcl NUMERIC
@ATTRIBUTE lexSim_Dep_purpcl NUMERIC
@ATTRIBUTE diff_Dep_tmod NUMERIC
@ATTRIBUTE semSim_Dep_tmod NUMERIC
@ATTRIBUTE lexSim_Dep_tmod NUMERIC
@ATTRIBUTE diff_Dep_rcmod NUMERIC
@ATTRIBUTE semSim_Dep_rcmod NUMERIC
@ATTRIBUTE lexSim_Dep_rcmod NUMERIC
@ATTRIBUTE diff_Dep_amod NUMERIC
@ATTRIBUTE semSim_Dep_amod NUMERIC
@ATTRIBUTE lexSim_Dep_amod NUMERIC
@ATTRIBUTE diff_Dep_infmod NUMERIC
@ATTRIBUTE semSim_Dep_infmod NUMERIC
@ATTRIBUTE lexSim_Dep_infmod NUMERIC
@ATTRIBUTE diff_Dep_partmod NUMERIC
@ATTRIBUTE semSim_Dep_partmod NUMERIC
@ATTRIBUTE lexSim_Dep_partmod NUMERIC
@ATTRIBUTE diff_Dep_num NUMERIC
@ATTRIBUTE semSim_Dep_num NUMERIC
@ATTRIBUTE lexSim_Dep_num NUMERIC
@ATTRIBUTE diff_Dep_number NUMERIC
@ATTRIBUTE semSim_Dep_number NUMERIC
@ATTRIBUTE lexSim_Dep_number NUMERIC
@ATTRIBUTE diff_Dep_appos NUMERIC
@ATTRIBUTE semSim_Dep_appos NUMERIC
@ATTRIBUTE lexSim_Dep_appos NUMERIC
@ATTRIBUTE diff_Dep_advmod NUMERIC
@ATTRIBUTE semSim_Dep_advmod NUMERIC
@ATTRIBUTE lexSim_Dep_advmod NUMERIC
@ATTRIBUTE diff_Dep_neg NUMERIC
@ATTRIBUTE semSim_Dep_neg NUMERIC
@ATTRIBUTE lexSim_Dep_neg NUMERIC
@ATTRIBUTE diff_Dep_poss NUMERIC
@ATTRIBUTE semSim_Dep_poss NUMERIC
@ATTRIBUTE lexSim_Dep_poss NUMERIC
@ATTRIBUTE diff_Dep_possessive NUMERIC
@ATTRIBUTE semSim_Dep_possessive NUMERIC
@ATTRIBUTE lexSim_Dep_possessive NUMERIC
@ATTRIBUTE diff_Dep_prt NUMERIC
@ATTRIBUTE semSim_Dep_prt NUMERIC
@ATTRIBUTE lexSim_Dep_prt NUMERIC
@ATTRIBUTE diff_Dep_det NUMERIC
@ATTRIBUTE semSim_Dep_det NUMERIC
@ATTRIBUTE lexSim_Dep_det NUMERIC
@ATTRIBUTE diff_Dep_prep NUMERIC
@ATTRIBUTE semSim_Dep_prep NUMERIC
@ATTRIBUTE lexSim_Dep_prep NUMERIC
@ATTRIBUTE diff_Dep_xsubj NUMERIC
@ATTRIBUTE semSim_Dep_xsubj NUMERIC
@ATTRIBUTE lexSim_Dep_xsubj NUMERIC
@ATTRIBUTE diff_All NUMERIC
@ATTRIBUTE overallLexsim NUMERIC

@DATA
yes,0,1,0,0,1,2,0,0,0,0,5,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.331251925995,0,0.691657346204,0,0,0.384615384615,0,0,0,0,0,0.707106781187,0,0,0.869198261605,0,0,0,0,0,0.208851458337,0,0.686104690679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997506234414,0,0,0,0,0,0,3,0.637597924779,0.604731372702,1,0.369091413302,0.0940523700298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.05,0,0,0,0,0.1,0.025,3,0,0,1,0.507118116564,0.4987345592,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.446428571429,0.4296875,1,0.438014368322,0.463571428571,0,0,0,6,0.676159459687
yes,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.844580588106,1.0,0.884615384615,0,1.0,1.0,0,0,0,0,0,0.888888888889,0,0,0,0,0,0,0,0,0.824912249794,1.0,0.874154340299,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,2,0.899899634894,0.894718877968,1,0.893405147442,0.883492596319,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,1.0,1.0,0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618863142653,0.618863142653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.635574299719,0.711294492161,1,0,0,0,0,0,5,0.924549504749
yes,1,1,0,0,0,3,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0.50548406764,0.855186110494,0.632432888241,0,0,0,0,0.730769230769,0,0,0,0.707106781187,0,0,0.791024594816,0,0,0,0,0,0.439619272059,0.836386417195,0.737679947567,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.551372481689,0,0,0,0,2,0.680669934683,0.709658743775,3,0.758175396576,0.409294397508,0,1.0,0.522136891214,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512246204831,0.464079000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.125,0.333333333333,0,1.0,1.0,0,0,0,3,0.15,0.01171875,0,0.608333333333,0.57111069371,0,0,0,3,0.765118665467
yes,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.864158565218,1.0,0,0,0,0,0,0.780868809443,1.0,0,0,0.859550561798,0,0,1.0,0,0,0,0,0,0.89815509661,1.0,0,0,0,0,0,0,0.768221279597,0,0,0,0,1.0,0,0,0,0,0.75568908279,1.0,0,0,0,1,0.953116064579,0.962373799045,1,0.666123839844,0.675542280801,3,0.75,0.75,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,3,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0507162423543,0,0,0,0,0,0,0,0,0,0,0,0,3,0.875,0.781781875025,0,0.666666666667,0.670995670996,0,0,0,2,0.86025700375
yes,0,1,0,0,2,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0.784229402396,0.857492925713,0.723726153845,0,0,0,0,0,0,0.707106781187,1.0,0.816496580928,0,0,0.816496580928,1.0,0,0,0,0,0.748312620349,0.726468416955,0.688584425569,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.894427191,0,0,0,0.828002623893,0.75784500781,0,0.742307488958,0.779804106879,0,0,0,0,0,0,0,0,0.0070794489146,0,0,0.0138888888889,3,0.43757745291,0.425347222222,0,0,0,0,0.525,0.583333333333,0,0,0,2,0.407727941338,0.40625,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.597916666667,0.588194444444,2,0.579470199875,0.579470199875,0,0,0,0,0.83929171139
no,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.864158565218,0,1.0,0,0,0.0712470499879,0,0,0,0,1.0,1.0,0,0,0,0.726468416955,0,0,0,0,0.836386417195,0,1.0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.28,0,0,0,0,0,0,2,0.899769688436,0.880092531658,2,0.125879558468,0.302351573852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714286,0.142857142857,0,0,0,3,0.0535714285714,0.15,0,0,0,0,0.540029869446,0.540029869446,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0.75,0.75,0,0,0,0,0,0,3,0.466501268263,0.521816936466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0.0714285714286,0.142857142857,0,0,0,6,0.718882818087
no,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.581314878893,0.569974554707,0.889053262965,0,0,1.0,0.175257717586,0,0,0,0,0,0,0,0.818477083581,0,0,0,0,0,0.529518016588,0.546998867497,0.866025403784,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,1.0,0.430121817367,0,0,0,0,0,1,0.724615179558,0.72461560156,2,0.507960050826,0.650843808538,0,0,0,0,0,0,0,0,0,0,0,0,3,0.75,0.75,0,0,0,0,0.0437815266106,0.110738333894,0,0,0,1,0.602369574159,0.601988586573,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.529411764706,0.527777777778,0,0,0,0,0.0714285714286,0.0285714285714,0,0,0,0,0,0,0,0,0,1,0.32625534188,0.361805555556,0,0,0,5,0.763215394643
yes,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.470588235294,0.910954180222,0,0.562340958051,0.904534033733,0,0.773957299203,0,0,1.0,0.789473684211,0,0,1.0,0.830811991949,0,0,0,0,1.0,0.0165277967491,0.9017555158,0,0,1.0,1.0,0,1.0,0,0,0,0,1.0,0,0.559787220478,0.855186110494,0,0.735931011762,0,0,0,0,1,0.895366528007,0.838425206127,1,0.771267972289,0.711628371143,0,0,0,0,0,0,0,0.574349177499,0.511686945998,0,1.0,1.0,2,0.54876791658,0.507347067156,0,0,0,0,0.685185185185,0.670454545455,0,0,0,0,1.0,1.0,0,0,0,0,1.0,1.0,0,0.103925922603,0.0167984629183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0.833333333333,0.833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714286,0.030303030303,0,0,0,0,1.0,1.0,0,1.0,1.0,0,0,0,0,0.814980262474,0.814980262474,0,1.0,1.0,0,0,0,1,0.882306676665
yes,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.915644030191,0.733353312922,0,0,0,0,1.0,0,0.816496580928,0,1.0,0.903474903475,0,0,1.0,0,0,0,0,0,0.9079593845,0.715308966252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.835463491122,0,1.0,0,1,0.95221677022,0.945254680007,2,0.8362764789,0.795601832502,0,0,0,0,0,0,0,1.0,1.0,0,1.0,1.0,6,0.75,0.75,0,0,0,6,0.8,0.8,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.833333333333,0.833333333333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893465000029,0.893465000029,0,0.545454545455,0.527777777778,0,0,0,5,0.928924710868
yes,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.473372488325,1.0,1.0,1.0,0,0,0,0,0,1.0,0,0,0.672028865309,0.9173693086,0,0,0,0,1.0,1.0,0.473372488325,1.0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,1,0.878241546169,0.886560899606,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0,1,0.255221710826,0.255221710826,0,0,0,0,1.0,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.692307692308,0.682050272354,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,0.625,0.664418148959,0,0,0,1,0.913366885441
yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817258883249,0.768221279597,0.443818355673,0,0,1.0,1.0,1.0,0,1.0,1.0,0.933345606203,0,0,1.0,0.0499687695191,0,0,0,0,0.789253284385,0.714212839143,0.389564081759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124513618677,1.0,1.0,0,1.0,0,0,1,0.809840158948,0.751165068318,0,1.0,0.837273899096,0,0,0,0,0,0,0,1.0,1.0,0,1.0,1.0,0,0.842461012747,0.586924910068,0,0,0,3,0.833333333333,0.833333333333,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339159897368,0.0251229553606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526169038465,0.403566665896,0,1.0,1.0,0,0,0,1,0.845822005863
yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0.0766964988847,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657534246575,0,0,0,0,0,0,0,1.0,1.0,1,0.0880450906326,0.918171841367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769231,0.375,0,0,0,3,0,0,0,0,0,3,0.833333333333,0.833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0.1125,0.416666666667,0,0,0,1,0.941391131039
no,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0.657987007006,1.0,0,0,0.155693964251,0,0,0,0,0,0,0.707106781187,0,0,0.0,1.0,0,0,0,0,0.606861140078,1.0,0,0,0,0,1.0,0.219512195122,0,0,0,0,0,0,0,0.21315721932,0,0,0,0,0,0,0,2,0.859785304149,0.731060000357,1,0.187194550696,0.248362408415,0,0,0,0,0,0,1,0,0,1,0,0,2,0.0538629226207,0.0714285714286,0,0,0,3,0.04821182599,0.107142857143,0,0,0,1,0,0,0,0,0,0,0.0277777777778,0.078863536691,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0.392735296058,0.375,1,0,0,3,0,0,0,1.0,1.0,1,0,0,0,0,0,3,0.657380087587
yes,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928701377529,1.0,0.669255013018,0,0,1.0,0,0,0,1.0,0,1.0,0,0,0.727272727273,0.827677166667,0,0,0,0,0.959050228712,1.0,0.676243093923,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,1.0,0,1,0.86346349163,0.893965296868,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76369151912,0.776022378418,0,0,0,0,1.0,1.0,0,0,0,0,0.76626027236,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1.0,1.0,3,0.833333333333,0.833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0.535714285714,0.307505860383,0,0,0,0,0.952117436556
yes,1,1,0,0,1,1,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.507960050826,0.841191024192,0.654638686131,0,0,0.580116034812,0,0,0,0,0,0.707106781187,0,0,0.707106781187,0.752576694707,0,0,0,0,0.543741822968,0.829874368626,0.608486984459,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0.483343632613,0,0,0,0,0,0,4,0.731135607068,0.673212696016,0,0.802955068547,0.705812149881,0,0,0,0,0,0,1,0,0,1,0,0,1,0.635574299719,0.631668391611,0,0,0,3,0.75,0.75,0,0,0,0,0.814980262474,0.753636333734,0,0,0,1,0.75,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0.75,0.75,0,0,0,0,0,0,0,0.333333333333,0.0208333333333,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,3,0,0,0,1.0,1.0,0,0,0,4,0.748515512349
no,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.790556653917,0,0.897948225643,1.0,0,0,0,0,0,1.0,1.0,0.547944570769,0,0,0.0,0,0,0,0,0,0.753823851695,0,0.897948225643,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,5,0.913546180643,0.903612489994,1,0.75568908279,0.723737544967,0,0,0,0,0,0,1,0,0,1,0,0,3,0.627233513286,0.627233513286,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0.848417955444,0.848417955444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.510296250065,0.510296250065,1,0,0,0,0,0,6,0.83694776719
no,0,1,0,0,2,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0,0.866025403784,0,0,0.542924693663,0,0,0,0,0,0.927172649946,0,0,0.748383270377,0,0,0,0,0,0,1.0,0.866025403784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310484480429,0,0,0,0,0,0,1,0.788349405969,0.759104885381,0,0.690419546252,0.545252225519,0,0,0,0,0,0,0,0,0,0,0,0,3,0.290165922436,0.250483382753,0,0,0,3,0,0,0,0,0,2,0.345088307947,0.345088307947,0,0,0,0,0.1189207115,0.0422557111772,0,0,0,0,0.25,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12940811548,0.0591579956481,0,0,0,0,0,0,0,0,0,0,0,0,3,0.314566885395,0.262483552061,2,0.666666666667,0.666666666667,0,0,0,0,0.74378075563
